url,clicks_current,clicks_previous,clicks_variation_%,impressions_current,impressions_previous,impressions_variation_%,ctr_current_%,ctr_previous_%,position_current,position_previous
https://www.legrand.fr/pro/catalogue/coffret-de-proximite-100a-ik07-4p-avec-interrupteur-sectionneur-vistop-et-bornier-de-terre-viking-3,2,9,-77.78,115,173,-33.53,1.74,5.2,20.8,18.7
https://www.legrand.fr/pro/catalogue/coffret-polyester-marina-ip66-ik10-610x400x257mm-ral7035,2,9,-77.78,45,74,-39.19,4.44,12.16,11.0,8.0
https://www.legrand.fr/pro/catalogue/compteur-denergie-type-conto-d6-mid-6-modules-triphase-4-fils-direct-125a-sortie-communication-rs485,2,9,-77.78,19,35,-45.71,10.53,25.71,20.8,7.6
https://www.legrand.fr/pro/catalogue/connecteur-de-liaison-equipotentielle-pour-canalisation-o18mm-mini-et-o22mm-maxi,2,9,-77.78,19,35,-45.71,10.53,25.71,10.5,6.7
https://www.legrand.fr/pro/catalogue/goulotte-2-compartiments-a-clippage-direct-50x145mm-mosaic-blanc,2,9,-77.78,169,276,-38.77,1.18,3.26,11.2,14
https://www.legrand.fr/pro/catalogue/goulotte-dinstallation-logix-45-190x50mm-3-compartiments-fond-livre-seul-longueur-2m-pvc-blanc-artic,2,9,-77.78,9,27,-66.67,22.22,33.33,7,4.7
https://www.legrand.fr/pro/catalogue/jeu-de-4-pattes-de-fixation-murale-metal-pour-coffret-et-armoire-xl3800-et-xl3400-et-xl3160-ip43,2,9,-77.78,17,38,-55.26,11.76,23.68,6.2,3.6
https://www.legrand.fr/pro/catalogue/prise-rj45-categorie-6-stp-blindee-mosaic-2-modules-blanc,2,9,-77.78,113,234,-51.71,1.77,3.85,21.8,22.9
https://www.legrand.fr/pro/catalogue/prisinter-fixe-hypra-ip4455-63a-200v-a-250v-2pt-plastique,2,9,-77.78,2,17,-88.24,100,52.94,1,7.5
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-avec-bloc-rotatif-de-3-prises-2pt-surface-interrupteur-et-cordon-longueur-3m-blanc-et-gris-fonce,2,9,-77.78,276,437,-36.84,0.72,2.06,14.3,15.8
https://www.legrand.fr/pro/catalogue/sirene-filaire-interieure-pour-alarme-intrusion-myhome-up-avec-detecteur-de-temperature,2,9,-77.78,50,84,-40.48,4.0,10.71,32,28.2
https://www.legrand.fr/pro/catalogue/support-isolant-pour-altis-xl3400-et-xl3800-1-barre-cuivre-18x4mm-25x4mm-25x5mm-et-32x5mm-par-pole-jusqua-400a,2,9,-77.78,7,19,-63.16,28.57,47.37,6,2.2
https://www.legrand.fr/pro/catalogue/support-mosaic-6-modules-pour-goulotte-dlp-monobloc-avec-couvercle-65mm,2,9,-77.78,11,57,-80.7,18.18,15.79,42.9,10.2
https://www.legrand.fr/pro/catalogue/telecommande-baes-modulaire-multifonctions-sati-connectee-non-polarisee-radio-pour-bloc-declairage-et-alarme-incendie,2,9,-77.78,108,241,-55.19,1.85,3.73,26.2,19.9
https://www.legrand.fr/catalogue/boite-dencastrement/boite-a-encastrer-ronde-batibox-maconnerie-profondeur-30mm-a-40mm,5,22,-77.27,425,597,-28.81,1.18,3.69,13.4,11.1
https://www.legrand.fr/pro/catalogue/art-darnould-univers-memoire-va-et-vient-ou-interrupteur-a-levier-10a-or-brosse,5,22,-77.27,333,462,-27.92,1.5,4.76,6.4,5.9
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-celiane-finition-blanc-emaille-1-poste,3,13,-76.92,84,364,-76.92,3.57,3.57,39.5,33.9
https://www.legrand.fr/catalogue/prise/prise-de-courant-avec-terre-appareillage-saillie-bornes-auto-emballage-brochable-blanc,3,13,-76.92,2679,5031,-46.75,0.11,0.26,6.0,6.5
https://www.legrand.fr/maison-connectee/je-decouvre/je-pilote-mon-chauffage,3,13,-76.92,504,743,-32.17,0.6,1.75,29.9,29.1
https://www.legrand.fr/pro/catalogue/produits-industriels/raccordement-industriel/presse-etoupe,6,25,-76.0,839,858,-2.21,0.72,2.91,11.7,13.1
https://www.legrand.fr/catalogue/tableau-electrique/porte-pour-coffret-drivia-3-rangees-13-modules-blanche,4,16,-75.0,252,269,-6.32,1.59,5.95,14.1,13.2
https://www.legrand.fr/pro/catalogue/coffret-multimedia-basique-avec-brassage-equipe-et-precable-4-prises-rj45,4,16,-75.0,265,484,-45.25,1.51,3.31,14.5,10.5
https://www.legrand.fr/pro/catalogue/disjoncteur-dx36000-10ka-arrivee-haute-et-depart-bas-a-vis-2p-230v-a-400v-40a-courbe-c-2-modules,4,16,-75.0,142,137,3.65,2.82,11.68,12.1,11.9
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-carree-dooxie-1-poste-finition-effet-inox-brosse-avec-bague-effet-chrome,3,12,-75.0,68,166,-59.04,4.41,7.23,42.2,31.5
https://www.legrand.fr/pro/catalogue/plaque-ronde-dooxie-1-poste-finition-blanc,3,12,-75.0,152,266,-42.86,1.97,4.51,32.9,26.5
https://www.legrand.fr/pro/catalogue/poussoir-simple-avec-voyant-lumineux-et-marquage-sonnette-dooxie-6a-250v-finition-blanc,3,12,-75.0,114,111,2.7,2.63,10.81,16.9,12.5
https://www.legrand.fr/catalogue/contacteur-minuterie-parafoudre/horloge-a-cadran-digital-automatique-pour-1-circuit-2-modules,2,8,-75.0,155,299,-48.16,1.29,2.68,8.7,8.1
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-celiane-poudre-vieux-rose-1-poste,2,8,-75.0,133,283,-53.0,1.5,2.83,45.5,48.6
https://www.legrand.fr/catalogue/portier-visiophone/ecran-interieur-supplementaire-visiophone-easy-kit-7pouces-noir-effet-miroir,2,8,-75.0,23,70,-67.14,8.7,11.43,19.5,23.7
https://www.legrand.fr/catalogue/prise/kit-2-prises-de-courant-surface-confort-precablees-livrees-completes-cadre-saillie-2-postes-noir,2,8,-75.0,34,130,-73.85,5.88,6.15,9,10.6
https://www.legrand.fr/pro/catalogue/accessoires-dinstallation/boite-et-borne-de-connexion,2,8,-75.0,388,398,-2.51,0.52,2.01,25.2,23.6
https://www.legrand.fr/pro/catalogue/adaptateur-2pt-16a-230v-pour-fiche-standard-germanique-sur-prise-standard-francais,2,8,-75.0,28,41,-31.71,7.14,19.51,7.6,10.1
https://www.legrand.fr/pro/catalogue/appareillage-maison-connectee-et-pilotage-du-batiment/maison-connectee/securite-du-logement,2,8,-75.0,39,165,-76.36,5.13,4.85,33.1,34.1
https://www.legrand.fr/pro/catalogue/boite-de-sol-ip44-pour-carrelage-ou-marbre-8mm-a-24mm-depaisseur-avec-sortie-de-cable-centrale,2,8,-75.0,31,58,-46.55,6.45,13.79,15.7,11.0
https://www.legrand.fr/pro/catalogue/boite-etanche-monoposte-eco-batibox-diametre-67mm-ou-2-modules-profondeur-50mm,2,8,-75.0,33,86,-61.63,6.06,9.3,10.2,12.4
https://www.legrand.fr/pro/catalogue/collier-colson-noir-protege-ultraviolets-a-denture-exterieure-largeur-9mm-et-longueur-750mm,2,8,-75.0,21,51,-58.82,9.52,15.69,13.2,10.6
https://www.legrand.fr/pro/catalogue/contacteur-de-puissance-cx3-bobine-230v-sans-commande-manuelle-4p-400v-63a-contact-4f-3-modules,2,8,-75.0,10,46,-78.26,20.0,17.39,17.5,17.4
https://www.legrand.fr/pro/catalogue/disjoncteur-phaseneutre-dnx34500-6ka-arrivee-et-sortie-borne-a-vis-1pn-230v-6a-courbe-c-1-module,2,8,-75.0,43,81,-46.91,4.65,9.88,12.5,14.7
https://www.legrand.fr/pro/catalogue/manchon-reducteur-pour-conduits-o25mm-pour-reduction-de-25-a-20mm-gris-ral7035,2,8,-75.0,66,124,-46.77,3.03,6.45,16.3,19.5
https://www.legrand.fr/pro/catalogue/onduleur-rack-ou-tour-daker-dk-plus-a-equiper-de-batterie-10000va-10000w,2,8,-75.0,6,20,-70.0,33.33,40.0,13.8,7.0
https://www.legrand.fr/pro/catalogue/point-dacces-wi-fi-poe-nac-a-encastrer-alimentation-par-un-switch-gigabit-poe-blanc,2,8,-75.0,58,111,-47.75,3.45,7.21,17.6,10.1
https://www.legrand.fr/pro/catalogue/prise-protegee-2pt-2-prises-rj45-avec-parafoudre,2,8,-75.0,131,199,-34.17,1.53,4.02,26.8,11.2
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-avec-bloc-rotatif-de-6-prises-2pt-surface-interrupteur-et-cordon-longueur-15m-blanc-et-gris-fonce,2,8,-75.0,57,187,-69.52,3.51,4.28,27.7,23.4
https://www.legrand.fr/pro/catalogue/support-mosaic-4-modules-pour-goulotte-dlp-monobloc-avec-couvercle-65mm,2,8,-75.0,7,27,-74.07,28.57,29.63,4.9,7.4
https://www.legrand.fr/pro/catalogue/ventilateur-avec-ouie-plastique-debit-40m3h-avec-filtre-et-160m3h-soufflage-libre-ip54-ik08-ral7035,2,8,-75.0,25,47,-46.81,8.0,17.02,11.7,8.4
https://www.legrand.fr/pro/catalogue/visiere-anti-pluie-pour-platine-de-rue-linea-3000-finition-grise,2,8,-75.0,14,66,-78.79,14.29,12.12,8.9,6.4
https://www.legrand.fr/pro/nos-showrooms/innoval-Bagnolet?utm_source=google-business-profile&utm_medium=organic&utm_campaign=cta-lien-page-innoval-bagnolet,2,8,-75.0,1460,1933,-24.47,0.14,0.41,4.7,5.1
https://www.legrand.fr/questions-frequentes/comment-renover-danciennes-installations-electriques,2,8,-75.0,111,220,-49.55,1.8,3.64,10.7,17.0
https://www.legrand.fr/catalogue/boite-dencastrement/boite-dencastrement-eco-batibox-profondeur-40mm-pour-plaque-de-platre,1,4,-75.0,93,226,-58.85,1.08,1.77,5.1,5.6
https://www.legrand.fr/catalogue/contacteur-minuterie-parafoudre/interrupteur-pac-bipolaire-puissance-maxi-4600w,1,4,-75.0,9,34,-73.53,11.11,11.76,1.6,23.9
https://www.legrand.fr/catalogue/fusible/porte-fusibles-1pn-20a-1-module-pour-cartouches-85x315mm,1,4,-75.0,93,140,-33.57,1.08,2.86,21.0,18.7
https://www.legrand.fr/catalogue/interrupteur/detecteur-mural-sans-neutre-100w-led-celiane-compatible-toutes-lampes-noir-avec-support-a-equiper-dune-plaque,1,4,-75.0,8,15,-46.67,12.5,26.67,4.6,11.3
https://www.legrand.fr/catalogue/interrupteur/interrupteur-ou-va-et-vient-dooxie-10ax-250v-livre-avec-plaque-carree-alu,1,4,-75.0,62,140,-55.71,1.61,2.86,8.8,14.4
https://www.legrand.fr/catalogue/interrupteur/interrupteur-ou-va-et-vient-temoin-etanche-plexo-10a-livre-complet-avec-voyant-pour-montage-en-apparent-anthracite,1,4,-75.0,3,14,-78.57,33.33,28.57,1.3,12.3
https://www.legrand.fr/catalogue/interrupteur/poussoir-avec-porte-etiquette-appareillage-saillie-blanc,1,4,-75.0,31,66,-53.03,3.23,6.06,22.5,20.2
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-celiane-finition-vert-celadon-1-poste,1,4,-75.0,94,248,-62.1,1.06,1.61,4.4,7.4
https://www.legrand.fr/catalogue/portier-visiophone/kit-portier-visiophone-avec-interphone-et-ecran-tactile-7pouces,1,4,-75.0,52,123,-57.72,1.92,3.25,25.7,33.2
https://www.legrand.fr/catalogue/prise/double-prise-de-courant-2pt-surface-dooxie-16a-precablees-finition-noir-emballage-blister,1,4,-75.0,157,255,-38.43,0.64,1.57,25.8,16.9
https://www.legrand.fr/catalogue/prise/prise-de-courant-avec-terre-etanche-avec-volet-plexo-16a-250v-livree-complete-pour-montage-en-apparent-sable,1,4,-75.0,28,102,-72.55,3.57,3.92,9.7,7.4
https://www.legrand.fr/catalogue/prise/prise-de-courant-mobile-connectee-a-enficher-16a-3680w-avec-mesure-puissance-et-suivi-consommation-graphite,1,4,-75.0,19,67,-71.64,5.26,5.97,26.2,13.4
https://www.legrand.fr/catalogue/prise/prise-haut-parleur-mosaic-2-modules-blanc,1,4,-75.0,102,165,-38.18,0.98,2.42,31.9,46.7
https://www.legrand.fr/catalogue/tableau-electrique-connecte/delesteur-connecte-drivia-with-netatmo-livre-avec-1-transformateur-de-courant-1-module,1,4,-75.0,16,21,-23.81,6.25,19.05,11.9,9.1
https://www.legrand.fr/catalogue/tableau-electrique/coffret-cache-borne-a-equiper-4-modules-160x9-x74mm,1,4,-75.0,17,39,-56.41,5.88,10.26,27.6,6.7
https://www.legrand.fr/pro/actualites/un-collier-non-un-colson-tm,1,4,-75.0,58,67,-13.43,1.72,5.97,19.5,19.4
https://www.legrand.fr/pro/catalogue/accessoire-normaclip-pour-goulotte-logix-45-livre-par-2-pvc-blanc-artic,1,4,-75.0,2,10,-80.0,50.0,40.0,27,2
https://www.legrand.fr/pro/catalogue/ampoule-culot-e10-12v-025a-3w-pour-bloc-autonome-declairage-de-securite,1,4,-75.0,95,171,-44.44,1.05,2.34,15.0,14.6
https://www.legrand.fr/pro/catalogue/baes-a-phares-a-leds-etanche-ip65-avec-support-metallique-2500-lumens-fonction-sati-connectable-ou-adressable-noir-mat,1,4,-75.0,40,65,-38.46,2.5,6.15,37.1,29.2
https://www.legrand.fr/pro/catalogue/bloc-de-puissance-compact-viking-3-pour-cables-aluminium-et-cuivre-capacite-240mm2-gris,1,4,-75.0,5,11,-54.55,20.0,36.36,5.8,7.2
https://www.legrand.fr/pro/catalogue/bloc-multiprise-fixable-avec-interrupteur-bipolaire-a-voyant-et-6-prises-de-courant-2pt-longueur-399mm,1,4,-75.0,139,190,-26.84,0.72,2.11,15.0,12.8
https://www.legrand.fr/pro/catalogue/boite-de-sol-avec-couvercle-sur-charniere-permet-lacces-et-connexion-aux-prises-electriques-audio-video-et-vdi,1,4,-75.0,16,31,-48.39,6.25,12.9,21,15.9
https://www.legrand.fr/pro/catalogue/boitier-industriel-plastique-ip55-ik07-310x240x124mm-avec-couvercle-transparent-ral7035,1,4,-75.0,16,81,-80.25,6.25,4.94,11.7,15.4
https://www.legrand.fr/pro/catalogue/borne-ecrou-6-pans-sans-patte-avec-capacite-par-borne-2x50mm2,1,4,-75.0,6,43,-86.05,16.67,9.3,5.3,13.1
https://www.legrand.fr/pro/catalogue/bouton-tournant-non-lumineux-a-manette-ip69-osmoz-complet-3-positions-fixes,1,4,-75.0,3,11,-72.73,33.33,36.36,1,1.3
https://www.legrand.fr/pro/catalogue/carillon-electromecanique-a-piles-8v-a-12v-emballage-brochable-blanc,1,4,-75.0,7,19,-63.16,14.29,21.05,20.1,16.9
https://www.legrand.fr/pro/catalogue/carte-de-signalisation-equipee-de-2-voyants-led-blanc-et-rouge,1,4,-75.0,3,11,-72.73,33.33,36.36,1.7,10.8
https://www.legrand.fr/pro/catalogue/cartouche-industrielle-cylindrique-typeam-10x38mm-sans-voyant-4a,1,4,-75.0,6,13,-53.85,16.67,30.77,2.3,2.7
https://www.legrand.fr/pro/catalogue/cassette-lcs3-fibre-optique-pre-equipee-1-bloc-lc-duplex-pour-12-fibres-monomode-9125-mm,1,4,-75.0,14,39,-64.1,7.14,10.26,7.3,6.9
https://www.legrand.fr/pro/catalogue/chemin-de-cables-fils-cablofil-avec-bord-droit-cfc-hauteur-50mm-largeur-50mm-longueur-3m-finition-inox-316l,1,4,-75.0,5,10,-50.0,20.0,40.0,50.6,3
https://www.legrand.fr/pro/catalogue/cheville-pour-fixation-immediate-pour-moulure-dlplus,1,4,-75.0,4,28,-85.71,25.0,14.29,11.5,9.5
https://www.legrand.fr/pro/catalogue/coffret-fixe-19pouces-livre-a-plat-linkeo-capacite-9u-492x600x450mm,1,4,-75.0,7,41,-82.93,14.29,9.76,17.4,11.8
https://www.legrand.fr/pro/catalogue/coffret-fixe-19pouces-livre-monte-linkeo-capacite-9u-492x600x600mm,1,4,-75.0,3,19,-84.21,33.33,21.05,2.3,6.7
https://www.legrand.fr/pro/catalogue/coffret-metal-carre-atlantic-metal-ip66-ik10-600x600x400mm-ral7035,1,4,-75.0,4,15,-73.33,25.0,26.67,3.5,4.3
https://www.legrand.fr/pro/catalogue/commande-bus-multifonctions-celiane-myhome-pour-eclairage-volets-et-scenarios-2-modules,1,4,-75.0,6,17,-64.71,16.67,23.53,10.5,15.6
https://www.legrand.fr/pro/catalogue/commande-de-vmc-appareillage-saillie-complet-blanc,1,4,-75.0,3,14,-78.57,33.33,28.57,5,6.7
https://www.legrand.fr/pro/catalogue/commande-double-etanche-pour-realiser-3-fonctions-plexo-ip55-ik08-avec-enjoliveur-finition-anthracite,1,4,-75.0,3,15,-80.0,33.33,26.67,61.7,24.9
https://www.legrand.fr/pro/catalogue/commande-sans-fils-2-scenarios-departarrivee-pour-installation-connectee-dooxie-with-netatmo-blanc-sans-plaque,1,4,-75.0,4,6,-33.33,25.0,66.67,1.5,1.7
https://www.legrand.fr/pro/catalogue/commande-sans-fils-sans-pile-self-e-celiane-with-netatmo-pour-eclairage-et-prises-enjoliveur-graphite,1,4,-75.0,19,75,-74.67,5.26,5.33,58.3,48.3
https://www.legrand.fr/pro/catalogue/commutateur-a-cames-3-directions-avec-position-arret-manette-pr12-1p-fixation-centrale-o22-sur-porte,1,4,-75.0,186,301,-38.21,0.54,1.33,11.2,7.0
https://www.legrand.fr/pro/catalogue/compteur-modulaire-triphase-emdx3-non-mid-raccordement-ti-5a-4-modules-avec-sortie-a-impulsions,1,4,-75.0,5,15,-66.67,20.0,26.67,16.2,23
https://www.legrand.fr/pro/catalogue/conduit-ica-3321-turbogliss-r-o20mm-pour-cloisons-verticales-et-faux-plafond-ral7035,1,4,-75.0,4,27,-85.19,25.0,14.81,3.5,4.5
https://www.legrand.fr/pro/catalogue/conduit-icta-turbogliss-r-o25mm-pour-courant-faible-avec-tire-fils-ral6029,1,4,-75.0,9,31,-70.97,11.11,12.9,3.4,7.8
https://www.legrand.fr/pro/catalogue/conduit-irl-3321-o32mm-gris-ral7035,1,4,-75.0,18,50,-64.0,5.56,8.0,7,8.5
https://www.legrand.fr/pro/catalogue/conduits-et-cheminements-de-cables/goulotte-moulure-et-plinthe-legrand/moulure-et-plinthe,1,4,-75.0,55,68,-19.12,1.82,5.88,31.6,20.8
https://www.legrand.fr/pro/catalogue/corniere-perforee-cor-section-24x24mm-perforation-7x25mm-et-longueur-3m-finition-gs,1,4,-75.0,122,141,-13.48,0.82,2.84,14.2,11.5
https://www.legrand.fr/pro/catalogue/coup-de-poing-o40-ndeg455-a-cle-arret-durgence-ip69-osmoz-composable-rouge,1,4,-75.0,23,50,-54.0,4.35,8.0,8.9,8.4
https://www.legrand.fr/pro/catalogue/couvercle-obturateur-ip44-batibox-o75mm-pour-applique,1,4,-75.0,11,44,-75.0,9.09,9.09,10.8,5.4
https://www.legrand.fr/pro/catalogue/couvercle-p31-co-pour-cdc-fils-zf31-hauteur-25-50-et-100mm-et-cdc-tole-p31-largeur-200mm-et-longueur-3m-finition-gc,1,4,-75.0,4,10,-60.0,25.0,40.0,13.8,2
https://www.legrand.fr/pro/catalogue/couvercle-plastique-pour-boite-de-sol-version-standard-12-modules-ou-18-modules,1,4,-75.0,8,7,14.29,12.5,57.14,1.1,1
https://www.legrand.fr/pro/catalogue/declencheur-manuel-dm-pour-equipement-dalarme-incendie-de-type-4-radio,1,4,-75.0,73,114,-35.96,1.37,3.51,29.5,32.7
https://www.legrand.fr/pro/catalogue/detecteur-de-mouvement-ip20-pour-kits-carillons-radio-confort-et-serenite,1,4,-75.0,10,29,-65.52,10.0,13.79,34.2,36.4
https://www.legrand.fr/pro/catalogue/detecteur-de-passage-barriere-optique-24v-a-230v-ip67-ik08,1,4,-75.0,32,61,-47.54,3.12,6.56,32.6,34.5
https://www.legrand.fr/pro/catalogue/detecteur-mural-3-fils-500w-2000w-finition-blanc,1,4,-75.0,14,55,-74.55,7.14,7.27,25.4,42.8
https://www.legrand.fr/pro/catalogue/disjoncteur-dx36000-10ka-arrivee-haute-et-depart-bas-a-vis-3p-400v-16a-courbe-c-pour-peigne-hx3-traditionnel,1,4,-75.0,3,12,-75.0,33.33,33.33,1.3,1.1
https://www.legrand.fr/pro/catalogue/disjoncteur-magnetothermique-dpx3630-pouvoir-de-coupure-36ka-400v-4p-630a,1,4,-75.0,2,17,-88.24,50.0,23.53,2,4.2
https://www.legrand.fr/pro/catalogue/disjoncteur-magnetothermique-unineutre-230v-10a-mosaic-2-modules-blanc,1,4,-75.0,1,15,-93.33,100,26.67,1,12.3
https://www.legrand.fr/pro/catalogue/dispositif-sonore-et-visuel-dalarme-feu-dsafdvaf-ip21-fixation-saillie,1,4,-75.0,30,65,-53.85,3.33,6.15,12.9,38.0
https://www.legrand.fr/pro/catalogue/double-chargeur-usb-type-c-dooxie-3a-15w-finition-noir-mat,1,4,-75.0,49,63,-22.22,2.04,6.35,10.8,8.5
https://www.legrand.fr/pro/catalogue/driver-manager-modulaire-myhome-up-6-modules,1,4,-75.0,6,13,-53.85,16.67,30.77,3.3,3.4
https://www.legrand.fr/pro/catalogue/element-de-surveillance-de-ligne-pour-dispositif-de-commande-avec-signalisation,1,4,-75.0,4,22,-81.82,25.0,18.18,3.8,3.8
https://www.legrand.fr/pro/catalogue/embout-etanche-a-entree-directe-plexo-jusqua-o32mm-gris-ral7035,1,4,-75.0,2,11,-81.82,50.0,36.36,6,3.1
https://www.legrand.fr/pro/catalogue/enjoliveur-celiane-pour-commande-pour-volets-roulants-ou-stores-finition-titane,1,4,-75.0,8,39,-79.49,12.5,10.26,5.2,13.9
https://www.legrand.fr/pro/catalogue/enjoliveur-celiane-pour-quadruple-prise-de-courant-2pt-surface-precablee-compacte-blanc,1,4,-75.0,4,17,-76.47,25.0,23.53,1,4.9
https://www.legrand.fr/pro/catalogue/enjoliveur-de-remplacement-celiane-with-netatmo-pour-interrupteur-filaire-connecte-ou-commande-sans-fils-blanc,1,4,-75.0,4,9,-55.56,25.0,44.44,3.5,2.3
https://www.legrand.fr/pro/catalogue/enveloppe-ip31-ik07-pour-transformateurs-secs-type-h2,1,4,-75.0,3,21,-85.71,33.33,19.05,5.3,4.4
https://www.legrand.fr/pro/catalogue/fiche-biplite-avec-2-prises-2pt-frontales-16a-3680w-noir-et-gris-fonce,1,4,-75.0,16,34,-52.94,6.25,11.76,1.9,2.9
https://www.legrand.fr/pro/catalogue/fiche-mobile-coudee-hypra-ip44-63a-380v-a-415v-3pnt-caoutchouc,1,4,-75.0,1,8,-87.5,100,50.0,1,1.9
https://www.legrand.fr/pro/catalogue/goulotte-1-compartiment-50x150mm-dlp-monobloc-blanc,1,4,-75.0,26,74,-64.86,3.85,5.41,31.8,20.9
https://www.legrand.fr/pro/catalogue/goulotte-de-distribution-viadis-1-compartiment-32x16mm-et-longueur-2m-livree-avec-couvercle-blanc-artic,1,4,-75.0,7,11,-36.36,14.29,36.36,9.6,2.4
https://www.legrand.fr/pro/catalogue/goulotte-de-distribution-viadis-1-compartiment-80x25mm-et-longueur-2m-livree-avec-couvercle-blanc-artic,1,4,-75.0,2,21,-90.48,50.0,19.05,8,3.2
https://www.legrand.fr/pro/catalogue/hublot-blanc-standard-a-diffuseur-en-polycarbonate-transparent-super-400-avec-fonction-on-et-off-et-douille-e27-a-equiper,1,4,-75.0,39,31,25.81,2.56,12.9,6.4,10.4
https://www.legrand.fr/pro/catalogue/hublot-de-couloir-double-affichage-mosaic-pour-laffichage-des-appels-et-de-la-presence-infirmiere-complet-blanc,1,4,-75.0,6,14,-57.14,16.67,28.57,1.8,2.7
https://www.legrand.fr/pro/catalogue/incara-tower-60-o60mm-a-encastrer-dans-mobilier-avec-3-prises-2pt-et-1-chargeur-usb-type-a-type-c-avec-cordon,1,4,-75.0,2,17,-88.24,50.0,23.53,1,7.1
https://www.legrand.fr/pro/catalogue/interrupteur-double-pour-volets-roulants-appareillage-saillie-composable-avec-bornes-automatiques-blanc,1,4,-75.0,7,27,-74.07,14.29,14.81,14,12.4
https://www.legrand.fr/pro/catalogue/interrupteur-filaire-connecte-living-now-with-netatmo-pour-volet-roulant-2-modules,1,4,-75.0,2,9,-77.78,50.0,44.44,3.5,1.1
https://www.legrand.fr/pro/catalogue/interrupteur-filaire-connecte-option-variation-avec-neutre-etanche-plexo-with-netatmo-150w-led-gris,1,4,-75.0,17,72,-76.39,5.88,5.56,55.8,41.2
https://www.legrand.fr/pro/catalogue/interrupteur-filaire-connecte-pour-volet-roulant-et-store-dooxie-with-netatmo-noir-sans-plaque,1,4,-75.0,15,23,-34.78,6.67,17.39,28.8,24.4
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-dpx-is1600-a-declenchement-avec-commande-frontale-4p-1600a,1,4,-75.0,3,10,-70.0,33.33,40.0,4.7,2.8
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-vistop-125a-4p-avec-commande-frontale-et-poignee-noire,1,4,-75.0,6,24,-75.0,16.67,16.67,26.5,10.6
https://www.legrand.fr/pro/catalogue/interrupteur-temporise-lumineux-sans-neutre-etanche-plexo-230v-50hz-a-60hz-ip55-ik05-avec-enjoliveur-finition-anthracite,1,4,-75.0,12,49,-75.51,8.33,8.16,39.2,36.7
https://www.legrand.fr/pro/catalogue/kit-boite-de-sol-complet-supports-horizontaux-24-modules-tous-types-de-sol,1,4,-75.0,3,22,-86.36,33.33,18.18,4.7,16.3
https://www.legrand.fr/pro/catalogue/kit-carillon-radio-sans-fils-confort-a-piles-anthracite,1,4,-75.0,62,106,-41.51,1.61,3.77,46.8,40.4
https://www.legrand.fr/pro/catalogue/kit-de-10-vis-longues-et-30-bouchons-a-positionner-sous-la-platine-pour-prise-de-sol,1,4,-75.0,15,63,-76.19,6.67,6.35,28.7,26.9
https://www.legrand.fr/pro/catalogue/liseuse-led-declairage-230v-avec-flexible-celiane-blanc,1,4,-75.0,13,63,-79.37,7.69,6.35,17.8,12.0
https://www.legrand.fr/pro/catalogue/lot-de-2-supports-universels-pour-goulotte-gtl-drivia-18,1,4,-75.0,18,45,-60.0,5.56,8.89,12,38.2
https://www.legrand.fr/pro/catalogue/obturateur-celiane-titane,1,4,-75.0,13,40,-67.5,7.69,10.0,23.8,18.9
https://www.legrand.fr/pro/catalogue/onduleur-tour-keor-sp-line-interactive-2-prises-2pt-et-2-prises-iec-1500va-900w-autonomie-5-a-30-minutes-port-usb,1,4,-75.0,15,40,-62.5,6.67,10.0,2.1,11
https://www.legrand.fr/pro/catalogue/pack-de-demarrage-celiane-with-netatmo-pour-installation-connectee-1-prise-et-1-commande-sans-fils-titane-sans-plaque,1,4,-75.0,39,99,-60.61,2.56,4.04,14.5,8.9
https://www.legrand.fr/pro/catalogue/parafoudre-pour-protection-tableau-de-distribution-avec-protection-integree-type2-imax-12kapole-1pn-2-modules,1,4,-75.0,30,62,-51.61,3.33,6.45,43.8,32.2
https://www.legrand.fr/pro/catalogue/passe-fil-pvc-noir-pour-fil-o-maximum-35mm-o-percage-6mm,1,4,-75.0,4,11,-63.64,25.0,36.36,22,5.6
https://www.legrand.fr/pro/catalogue/plaque-carree-dooxie-1-poste-finition-effet-aluminium,1,4,-75.0,47,97,-51.55,2.13,4.12,36.2,43.0
https://www.legrand.fr/pro/catalogue/plaque-de-finition-horizontale-mosaic-pour-3x2-modules-noir-mat,1,4,-75.0,13,44,-70.45,7.69,9.09,15.2,21.4
https://www.legrand.fr/pro/catalogue/plaque-reperes-a-lecture-verticale-pour-bloc-de-jonction-viking-3-pas-5mm-avec-chiffres-21-a-30,1,4,-75.0,12,12,0.0,8.33,33.33,14.1,3.6
https://www.legrand.fr/pro/catalogue/porte-galbee-metal-pour-coffret-et-armoire-xl3400-et-xl3160-hauteur-900mm,1,4,-75.0,3,13,-76.92,33.33,30.77,2,4.3
